,matchLink,matchId,teamA,teamB,kefA,kefb,win
3629,https://www.hltv.org/matches/2326797/breakaway-vs-madlikewizards-esl-australia-nz-championship-season-7,2326797,9484,9275,2.46,1.51,1
3630,https://www.hltv.org/matches/2326784/ex-avant-vs-vizard-esea-mdl-season-29-australia,2326784,9476,9482,1.19,4.22,1
3631,https://www.hltv.org/matches/2326798/madlikewizards-vs-breakaway-esl-australia-nz-championship-season-7,2326798,9275,9484,1.38,3.44,0
3632,https://www.hltv.org/matches/2326788/avant-vs-dynasty-esl-australia-nz-championship-season-7,2326788,5293,9272,1.55,2.69,0
3633,https://www.hltv.org/matches/2326792/ground-zero-vs-taboo-esl-australia-nz-championship-season-7,2326792,8536,8826,1.71,2.5,0
3634,https://www.hltv.org/matches/2326796/emprox-vs-carnage-esl-australia-nz-championship-season-7,2326796,9377,8707,3.06,1.47,1
3635,https://www.hltv.org/matches/2326724/exsto-vs-madlikewizards-esea-mdl-season-29-australia,2326724,9492,9275,8.13,1.06,1
3636,https://www.hltv.org/matches/2326786/forze-vs-movistar-riders-ggbet-shuffle-closed-qualifier,2326786,8135,7718,1.75,2.03,1
3637,https://www.hltv.org/matches/2326806/3dmax-vs-virtuspro-esea-mdl-season-29-europe,2326806,4914,5378,1.48,2.56,0
3638,https://www.hltv.org/matches/2326801/valiance-vs-pro100-ggbet-shuffle-closed-qualifier,2326801,8481,7898,1.5,2.49,0
3639,https://www.hltv.org/matches/2326805/izako-boars-vs-euronics-thunderpick-invitational-3,2326805,7681,6343,1.97,1.8,1
3640,https://www.hltv.org/matches/2326804/forze-vs-tricked-kalashnikov-cup,2326804,8135,4602,1.99,1.79,0
3641,https://www.hltv.org/matches/2326807/flow-vs-x6tence-galaxy-esea-mdl-season-29-europe,2326807,9427,9481,2.1,1.68,1
3642,https://www.hltv.org/matches/2326666/pact-vs-expert-kalashnikov-cup,2326666,8248,9393,1.76,2.0,0
3643,https://www.hltv.org/matches/2326661/fnatic-academy-vs-forge-thunderpick-invitational-3,2326661,7169,8444,1.2,4.61,0
3644,https://www.hltv.org/matches/2326680/w7m-vs-furia-academy-aorus-league-2018-season-3-brazil,2326680,8574,8885,1.72,2.09,0
3645,https://www.hltv.org/matches/2326812/malvinas-vs-furious-aorus-league-2018-season-3-latam-south,2326812,8121,6799,2.01,1.78,1
3646,https://www.hltv.org/matches/2326740/azio-vs-vision-esea-mdl-season-29-north-america,2326740,8718,9227,2.42,1.54,0
3647,https://www.hltv.org/matches/2326776/blackout-vs-mythic-esea-mdl-season-29-north-america,2326776,8700,5479,1.6,2.26,1
3648,https://www.hltv.org/matches/2326817/ethereal-vs-ex-velocity-esea-mdl-season-29-north-america,2326817,9277,9485,2.06,1.71,1
3649,https://www.hltv.org/matches/2326818/infamous-vs-gorilla-gang-esea-mdl-season-29-north-america,2326818,9379,8880,3.42,1.28,1
3650,https://www.hltv.org/matches/2326734/ethereal-vs-big-frames-esea-mdl-season-29-north-america,2326734,9277,9229,2.63,1.47,1
3651,https://www.hltv.org/matches/2326699/cyberzen-vs-max-epicenter-2018-china-closed-qualifier,2326699,6503,8118,1.23,4.62,0
3652,https://www.hltv.org/matches/2326700/5power-vs-ehome-epicenter-2018-china-closed-qualifier,2326700,7092,7024,1.24,4.07,0
3653,https://www.hltv.org/matches/2326701/cyberzen-vs-5power-epicenter-2018-china-closed-qualifier,2326701,6503,7092,2.89,1.41,1
3654,https://www.hltv.org/matches/2326723/madlikewizards-vs-trident-esea-mdl-season-29-australia,2326723,9275,5290,1.41,2.81,0
3655,https://www.hltv.org/matches/2326769/chiefs-vs-ground-zero-esea-mdl-season-29-australia,2326769,6010,8536,1.17,4.75,0
3656,https://www.hltv.org/matches/2326785/trident-vs-legacy-esea-mdl-season-29-australia,2326785,5290,6468,3.6,1.26,0
3657,https://www.hltv.org/matches/2326770/ground-zero-vs-mc-esea-mdl-season-29-australia,2326770,8536,8738,1.34,3.18,0
3658,https://www.hltv.org/matches/2326815/kinguin-vs-valiance-esea-mdl-season-29-europe,2326815,6134,8481,1.51,2.48,0
3659,https://www.hltv.org/matches/2326421/big-vs-natus-vincere-faceit-major-2018,2326421,7532,4608,3.05,1.37,1
3660,https://www.hltv.org/matches/2326728/pact-vs-sharks-gfinity-spring-series-2018-europe,2326728,8248,8113,2.47,1.52,0
3661,https://www.hltv.org/matches/2326816/fragsters-vs-x6tence-galaxy-esea-mdl-season-29-europe,2326816,6855,9481,1.39,2.86,0
3662,https://www.hltv.org/matches/2326422/complexity-vs-mibr-faceit-major-2018,2326422,5005,9215,2.89,1.39,1
3663,https://www.hltv.org/matches/2326819/ldlc-vs-fragsters-esea-mdl-season-29-europe,2326819,4674,6855,1.99,1.78,0
3664,https://www.hltv.org/matches/2326820/sj-vs-valiance-esea-mdl-season-29-europe,2326820,8504,8481,2.72,1.43,1
3665,https://www.hltv.org/matches/2326823/fragsters-vs-flow-esea-mdl-season-29-europe,2326823,6855,9427,1.37,2.97,1
3666,https://www.hltv.org/matches/2326824/bpro-vs-orgless-gfinity-spring-series-2018-europe,2326824,6762,4480,1.56,2.33,0
3667,https://www.hltv.org/matches/2326825/eon-vs-great-danes-gfinity-spring-series-2018-europe,2326825,7917,8971,2.48,1.5,1
3668,https://www.hltv.org/matches/2326826/teamone-vs-atlas-gfinity-spring-series-2018-north-america,2326826,6947,9499,1.12,5.44,0
3669,https://www.hltv.org/matches/2326828/grizzlys-vs-infamous-gfinity-spring-series-2018-north-america,2326828,8748,9379,2.43,1.52,0
3670,https://www.hltv.org/matches/2326735/vision-vs-bravado-esea-mdl-season-29-north-america,2326735,9227,5158,1.72,2.08,1
3671,https://www.hltv.org/matches/2326829/azio-vs-las-vegas-minigunners-gfinity-spring-series-2018-north-america,2326829,8718,9450,1.21,4.14,0
3672,https://www.hltv.org/matches/2326777/vault-vs-blight-esea-mdl-season-29-north-america,2326777,6366,7105,2.24,1.62,1
3673,https://www.hltv.org/matches/2326423/liquid-vs-hellraisers-faceit-major-2018,2326423,5973,5310,1.18,4.8,0
3674,https://www.hltv.org/matches/2326860/kon-denmark-vs-kon-norway-king-of-nordic-season-12,2326860,6417,6419,1.39,2.84,0
3675,https://www.hltv.org/matches/2326424/astralis-vs-faze-faceit-major-2018,2326424,6665,6667,4.43,2.78,0
3676,https://www.hltv.org/matches/2326861/kon-finland-vs-kon-denmark-king-of-nordic-season-12,2326861,6420,6417,2.49,2.7,0
3677,https://www.hltv.org/matches/2326862/kon-sweden-vs-kon-finland-king-of-nordic-season-12,2326862,6418,6420,1.68,4.06,0
3678,https://www.hltv.org/matches/2326808/w7m-vs-santos-esl-brazil-premier-league-season-6,2326808,8574,9213,1.32,3.26,1
3679,https://www.hltv.org/matches/2326870/boot-ds-vs-play4fun-extremesland-2018-singapore-regional-finals,2326870,7567,9509,1.18,4.65,0
3680,https://www.hltv.org/matches/2326863/beyond-vs-alpha-red-extremesland-2018-thailand-regional-finals,2326863,8262,8848,1.33,3.12,0
3681,https://www.hltv.org/matches/2326876/frostfire-vs-orange-wesg-2018-malaysia-regional-finals,2326876,9032,5013,1.24,4.04,0
3682,https://www.hltv.org/matches/2326871/ragefaction-vs-random5-extremesland-2018-singapore-regional-finals,2326871,9510,9470,2.47,1.51,1
3683,https://www.hltv.org/matches/2326864/lucid-dream-vs-attack-all-around-extremesland-2018-thailand-regional-finals,2326864,8680,8363,1.22,4.12,0
3684,https://www.hltv.org/matches/2326877/vganthrax-vs-cove-wesg-2018-malaysia-regional-finals,2326877,9375,9366,3.38,1.3,1
3685,https://www.hltv.org/matches/2326865/mith-vs-neolution-lelix-extremesland-2018-thailand-regional-finals,2326865,6353,9090,1.2,4.05,0
3686,https://www.hltv.org/matches/2326873/boot-ds-vs-random5-extremesland-2018-singapore-regional-finals,2326873,7567,9470,1.16,4.8,0
3687,https://www.hltv.org/matches/2326866/signature-vs-dsgfriends-extremesland-2018-thailand-regional-finals,2326866,6774,9508,1.1,6.22,0
3688,https://www.hltv.org/matches/2326425/mibr-vs-natus-vincere-faceit-major-2018,2326425,9215,4608,2.37,1.56,1
3689,https://www.hltv.org/matches/2326426/liquid-vs-astralis-faceit-major-2018,2326426,5973,6665,2.66,1.46,1
3690,https://www.hltv.org/matches/2326895/ground-zero-vs-taboo-lpl-pro-anz-invitational-qualifier,2326895,8536,8826,1.25,3.9,0
3691,https://www.hltv.org/matches/2326878/frostfire-vs-cove-wesg-2018-malaysia-regional-finals,2326878,9032,9366,1.16,4.49,0
3692,https://www.hltv.org/matches/2326867/beyond-vs-lucid-dream-extremesland-2018-thailand-regional-finals,2326867,8262,8680,1.47,2.55,0
3693,https://www.hltv.org/matches/2326874/ragefaction-vs-random5-extremesland-2018-singapore-regional-finals,2326874,9510,9470,2.32,1.57,1
3694,https://www.hltv.org/matches/2326868/mith-vs-signature-extremesland-2018-thailand-regional-finals,2326868,6353,6774,2.54,1.48,1
3695,https://www.hltv.org/matches/2326898/recca-vs-boom-esl-pro-league-season-8-sea-open-qualifier-2,2326898,7344,7733,1.32,3.24,0
3696,https://www.hltv.org/matches/2326875/boot-ds-vs-random5-extremesland-2018-singapore-regional-finals,2326875,7567,9470,1.22,5.5,0
3697,https://www.hltv.org/matches/2326869/beyond-vs-signature-extremesland-2018-thailand-regional-finals,2326869,8262,6774,1.46,2.63,0
3698,https://www.hltv.org/matches/2326899/aem-vs-space-soldiers-ecs-season-6-europe-qualifier-2,2326899,9180,5929,5.45,1.12,1
3699,https://www.hltv.org/matches/2326900/vexed-vs-invizy-ecs-season-6-europe-qualifier-2,2326900,8020,8818,1.32,3.32,1
3700,https://www.hltv.org/matches/2326901/lose-vs-endpoint-ecs-season-6-europe-qualifier-2,2326901,9512,7234,1.69,2.15,0
3701,https://www.hltv.org/matches/2326902/havu-vs-windigo-academy-ecs-season-6-europe-qualifier-2,2326902,7865,8898,1.1,5.67,0
3702,https://www.hltv.org/matches/2326904/sj-vs-minttu-finnish-esports-league-season-5,2326904,8504,5298,1.49,2.58,0
3703,https://www.hltv.org/matches/2326927/team-smooya-vs-team-rain-faceit-major-2018-showmatch,2326927,9517,9516,2.66,1.58,1
3704,https://www.hltv.org/matches/2326932/space-soldiers-vs-invizy-ecs-season-6-europe-qualifier-2,2326932,5929,8818,1.17,6.2,0
3705,https://www.hltv.org/matches/2326933/havu-vs-lose-ecs-season-6-europe-qualifier-2,2326933,7865,9512,1.44,2.7,0
3706,https://www.hltv.org/matches/2326905/pact-vs-virtuspro-esea-mdl-season-29-europe,2326905,8248,5378,2.47,1.51,1
3707,https://www.hltv.org/matches/2326427/natus-vincere-vs-astralis-faceit-major-2018,2326427,4608,6665,2.35,1.58,1
3708,https://www.hltv.org/matches/2326928/blitz-vs-lmfao-ecs-season-6-north-america-qualifier-2,2326928,9514,9504,2.26,1.6,1
3709,https://www.hltv.org/matches/2326929/ethereal-vs-blight-ecs-season-6-north-america-qualifier-2,2326929,9277,7105,2.89,1.39,0
3710,https://www.hltv.org/matches/2326930/azio-vs-cantwinalan-ecs-season-6-north-america-qualifier-2,2326930,8718,9515,1.9,1.86,0
3711,https://www.hltv.org/matches/2326931/vision-vs-fam143-ecs-season-6-north-america-qualifier-2,2326931,9227,8815,1.24,3.77,0
3712,https://www.hltv.org/matches/2326945/lmfao-vs-ethereal-ecs-season-6-north-america-qualifier-2,2326945,9504,9277,2.5,1.43,0
3713,https://www.hltv.org/matches/2326742/forty-six-and-2-vs-vireopro-esea-mdl-season-29-north-america,2326742,9074,9161,2.69,1.44,1
3714,https://www.hltv.org/matches/2326833/madlikewizards-vs-taboo-aoc-cybergamer-premier-league-spring-2018,2326833,9275,8826,1.45,2.62,0
3715,https://www.hltv.org/matches/2326834/taboo-vs-madlikewizards-aoc-cybergamer-premier-league-spring-2018,2326834,8826,9275,6.48,1.26,1
3716,https://www.hltv.org/matches/2326835/mc-vs-syf-aoc-cybergamer-premier-league-spring-2018,2326835,8738,5607,2.43,1.53,1
3717,https://www.hltv.org/matches/2326912/breakaway-vs-madlikewizards-esea-mdl-season-29-australia,2326912,9484,9275,2.79,1.41,0
3718,https://www.hltv.org/matches/2326836/syf-vs-mc-aoc-cybergamer-premier-league-spring-2018,2326836,5607,8738,1.4,2.84,0
3719,https://www.hltv.org/matches/2326936/ldlc-vs-valiance-ggbet-shuffle-iem-chicago-qualifier,2326936,4674,8481,1.74,2.05,0
3720,https://www.hltv.org/matches/2326941/evolution-vs-monolith-streamme-gauntlet-cis-vs-eu-23,2326941,5946,9182,2.88,1.38,1
3721,https://www.hltv.org/matches/2326938/virtuspro-vs-optic-esea-mdl-season-29-europe,2326938,5378,6615,2.8,1.41,0
3722,https://www.hltv.org/matches/2326934/winstrike-vs-vyalie-pitoni-wesg-2018-russia-by-omen-closed-qualifier,2326934,9183,9518,1.32,3.2,0
3723,https://www.hltv.org/matches/2326939/kinguin-vs-sprout-esea-mdl-season-29-europe,2326939,6134,8637,1.47,2.6,0
3724,https://www.hltv.org/matches/2326822/euronics-vs-smoke-criminals-esea-mdl-season-29-europe,2326822,6343,8369,1.6,2.24,0
3725,https://www.hltv.org/matches/2326903/havu-vs-kalajarnot-finnish-esports-league-season-5,2326903,7865,9513,1.06,7.37,0
3726,https://www.hltv.org/matches/2326935/forze-vs-dreameaters-wesg-2018-russia-by-omen-closed-qualifier,2326935,8135,8305,1.3,3.4,0
3727,https://www.hltv.org/matches/2326942/expert-vs-unknown-thunderpick-invitational-3,2326942,9393,9214,2.37,1.54,1
3728,https://www.hltv.org/matches/2326480/detona-vs-imperial-alienware-liga-pro-gamers-club-sep-18,2326480,8902,9455,2.53,1.47,1
3729,https://www.hltv.org/matches/2326481/isurus-vs-w7m-alienware-liga-pro-gamers-club-sep-18,2326481,7653,8574,1.55,2.36,0
3730,https://www.hltv.org/matches/2326738/ex-velocity-vs-swole-patrol-esea-mdl-season-29-north-america,2326738,9485,7726,5.25,1.14,1
3731,https://www.hltv.org/matches/2326827/mythic-vs-fam143-gfinity-spring-series-2018-north-america,2326827,5479,8815,1.32,3.23,0
3732,https://www.hltv.org/matches/2326965/azio-vs-teamone-esea-mdl-season-29-north-america,2326965,8718,6947,2.79,1.4,0
3733,https://www.hltv.org/matches/2326482/c4-vs-wild-alienware-liga-pro-gamers-club-sep-18,2326482,8051,8895,4.25,1.22,1
3734,https://www.hltv.org/matches/2326483/furia-academy-vs-good-fellas-alienware-liga-pro-gamers-club-sep-18,2326483,8885,9429,1.24,4.34,0
3735,https://www.hltv.org/matches/2326955/infamous-vs-polar-ace-gfinity-spring-series-2018-north-america,2326955,9379,9497,1.24,3.7,0
3736,https://www.hltv.org/matches/2326914/breakaway-vs-exsto-esea-mdl-season-29-australia,2326914,9484,9492,1.24,3.88,0
3737,https://www.hltv.org/matches/2326915/seadoggs-vs-order-esea-mdl-season-29-australia,2326915,8435,8668,8.26,1.06,1
3738,https://www.hltv.org/matches/2326916/vizard-vs-ground-zero-esea-mdl-season-29-australia,2326916,9482,8536,3.02,1.36,1
3739,https://www.hltv.org/matches/2326966/madlikewizards-vs-dynasty-esea-mdl-season-29-australia,2326966,9275,9272,1.29,3.5,0
3740,https://www.hltv.org/matches/2326967/formidable-vs-tainted-minds-esea-mdl-season-29-australia,2326967,9253,7517,11.68,1.02,1
3741,https://www.hltv.org/matches/2326839/trident-vs-breakaway-aoc-cybergamer-premier-league-spring-2018,2326839,5290,9484,2.26,1.65,0
3742,https://www.hltv.org/matches/2326918/paradox-vs-ex-avant-esea-mdl-season-29-australia,2326918,7983,9476,2.16,1.67,0
3743,https://www.hltv.org/matches/2326840/breakaway-vs-trident-aoc-cybergamer-premier-league-spring-2018,2326840,9484,5290,3.8,1.8,1
3744,https://www.hltv.org/matches/2326917/tainted-minds-vs-seadoggs-esea-mdl-season-29-australia,2326917,7517,8435,1.11,6.12,0
3745,https://www.hltv.org/matches/2326973/skinlordz-vs-forze-epicenter-2018-cis-open-qualifier-1,2326973,7511,8135,4.49,1.14,1
3746,https://www.hltv.org/matches/2326974/hollywood-vs-notkicked-epicenter-2018-cis-open-qualifier-1,2326974,8847,9522,2.1,1.65,1
3747,https://www.hltv.org/matches/2326937/movistar-riders-vs-windigo-ggbet-shuffle-iem-chicago-qualifier,2326937,7718,8513,2.44,1.52,0
3748,https://www.hltv.org/matches/2326703/evolve-vs-pact-lets-play-czestochowa,2326703,9494,8248,3.72,1.23,1
3749,https://www.hltv.org/matches/2326951/3dmax-vs-fragsters-esea-mdl-season-29-europe,2326951,4914,6855,1.46,2.66,1
3750,https://www.hltv.org/matches/2326972/ldlc-vs-ence-esea-mdl-season-29-europe,2326972,4674,4869,2.45,1.5,0
3751,https://www.hltv.org/matches/2326975/quantum-bellator-fire-vs-izako-boars-gametoon-challenge,2326975,7367,7681,2.91,1.37,0
3752,https://www.hltv.org/matches/2326952/red-reserve-vs-sprout-esea-mdl-season-29-europe,2326952,7613,8637,1.72,2.07,1
3753,https://www.hltv.org/matches/2326979/forze-vs-notkicked-epicenter-2018-cis-open-qualifier-1,2326979,8135,9522,1.37,2.9,0
3754,https://www.hltv.org/matches/2326953/tricked-vs-epsilon-esea-mdl-season-29-europe,2326953,4602,4688,2.22,1.64,0
3755,https://www.hltv.org/matches/2326950/ambush-vs-pact-gfinity-spring-series-2018-europe,2326950,7674,8248,2.75,1.42,1
3756,https://www.hltv.org/matches/2326954/endpoint-vs-sj-esea-mdl-season-29-europe,2326954,7234,8504,1.67,2.13,1
3757,https://www.hltv.org/matches/2326964/dreameaters-vs-vyalie-pitoni-wesg-2018-russia-by-omen-closed-qualifier,2326964,8305,9518,1.54,2.44,1
3758,https://www.hltv.org/matches/2326484/detona-vs-c4-alienware-liga-pro-gamers-club-sep-18,2326484,8902,8051,1.44,2.68,0
3759,https://www.hltv.org/matches/2326485/isurus-vs-good-fellas-alienware-liga-pro-gamers-club-sep-18,2326485,7653,9429,1.2,4.26,0
3760,https://www.hltv.org/matches/2326947/forty-six-and-2-vs-azio-esea-mdl-season-29-north-america,2326947,9074,8718,3.98,1.24,1
3761,https://www.hltv.org/matches/2326486/wild-vs-imperial-alienware-liga-pro-gamers-club-sep-18,2326486,8895,9455,1.65,2.14,1
3762,https://www.hltv.org/matches/2326948/swole-patrol-vs-fam143-esea-mdl-season-29-north-america,2326948,7726,8815,1.13,5.81,0
3763,https://www.hltv.org/matches/2326980/complexity-vs-lmfao-ecs-season-6-north-america-challenger-cup,2326980,5005,9504,1.71,7.31,0
3764,https://www.hltv.org/matches/2326981/furia-vs-bravado-ecs-season-6-north-america-challenger-cup,2326981,8297,5158,1.69,2.1,1
3765,https://www.hltv.org/matches/2326982/teamone-vs-gorilla-gang-ecs-season-6-north-america-challenger-cup,2326982,6947,8880,1.85,1.92,1
3766,https://www.hltv.org/matches/2326983/mibr-vs-azio-ecs-season-6-north-america-challenger-cup,2326983,9215,8718,1.8,2.32,1
3767,https://www.hltv.org/matches/2326831/dignitas-fe-vs-glockoma-gfinity-spring-series-2018-north-america,2326831,7640,8545,2.77,1.41,1
3768,https://www.hltv.org/matches/2326491/w7m-vs-furia-academy-alienware-liga-pro-gamers-club-sep-18,2326491,8574,8885,1.89,1.89,1
3769,https://www.hltv.org/matches/2326949/excelerate-vs-infamous-esea-mdl-season-29-north-america,2326949,9306,9379,1.72,2.07,1
3770,https://www.hltv.org/matches/2326968/order-vs-trident-esea-mdl-season-29-australia,2326968,8668,5290,1.08,6.54,0
3771,https://www.hltv.org/matches/2326913/grayhound-vs-trident-esea-mdl-season-29-australia,2326913,8008,5290,1.08,7.29,0
3772,https://www.hltv.org/matches/2326969/scarz-absolute-vs-cyberzen-esl-pro-league-season-8-china-closed-qualifier,2326969,7962,6503,1.67,2.24,1
3773,https://www.hltv.org/matches/2326970/tyloo-vs-vici-esl-pro-league-season-8-china-closed-qualifier,2326970,4863,7606,1.28,3.47,1
3774,https://www.hltv.org/matches/2326765/mc-vs-tainted-minds-esea-mdl-season-29-australia,2326765,8738,7517,8.96,1.04,1
3775,https://www.hltv.org/matches/2326919/vizard-vs-grayhound-esea-mdl-season-29-australia,2326919,9482,8008,7.47,1.07,1
3776,https://www.hltv.org/matches/2326920/chiefs-vs-mc-esea-mdl-season-29-australia,2326920,6010,8738,1.06,7.55,0
3777,https://www.hltv.org/matches/2326984/movistar-riders-vs-tempo-storm-ggbet-shuffle-closed-qualifier,2326984,7718,6118,1.62,2.22,1
3778,https://www.hltv.org/matches/2326971/flash-vs-gosu-esl-pro-league-season-8-china-closed-qualifier,2326971,7660,8852,1.57,4.04,1
3779,https://www.hltv.org/matches/2327001/kinguin-vs-optic-esea-mdl-season-29-europe,2327001,6134,6615,1.41,2.74,1
3780,https://www.hltv.org/matches/2326882/natus-vincere-vs-gambit-esl-one-new-york-2018,2326882,4608,6651,1.14,6.32,1
3781,https://www.hltv.org/matches/2326883/fnatic-vs-mousesports-esl-one-new-york-2018,2326883,4991,4494,2.6,1.54,1
3782,https://www.hltv.org/matches/2326986/valiance-vs-windigo-ggbet-shuffle-iem-chicago-qualifier,2326986,8481,8513,1.93,1.83,1
3783,https://www.hltv.org/matches/2327002/tricked-vs-ence-esea-mdl-season-29-europe,2327002,4602,4869,2.98,1.4,0
3784,https://www.hltv.org/matches/2326988/alternate-attax-vs-chaos-esea-mdl-season-29-europe,2326988,4501,9085,1.81,1.97,0
3785,https://www.hltv.org/matches/2326989/epsilon-vs-x6tence-galaxy-esea-mdl-season-29-europe,2326989,4688,9481,1.59,2.41,1
3786,https://www.hltv.org/matches/2326996/kon-denmark-vs-kon-norway-king-of-nordic-season-12,2326996,6417,6419,1.5,2.47,0
3787,https://www.hltv.org/matches/2326943/fnatic-academy-vs-sj-thunderpick-invitational-3,2326943,7169,8504,1.59,2.28,0
3788,https://www.hltv.org/matches/2326990/nexus-vs-endpoint-gfinity-spring-series-2018-europe,2326990,7187,7234,1.8,1.97,0
3789,https://www.hltv.org/matches/2326884/faze-vs-g2-esl-one-new-york-2018,2326884,6667,5995,1.46,4.01,1
3790,https://www.hltv.org/matches/2326885/nrg-vs-liquid-esl-one-new-york-2018,2326885,6673,5973,3.86,1.24,1
3791,https://www.hltv.org/matches/2326987/movistar-riders-vs-ldlc-ggbet-shuffle-iem-chicago-qualifier,2326987,7718,4674,2.8,1.39,1
3792,https://www.hltv.org/matches/2326998/kon-sweden-vs-kon-denmark-king-of-nordic-season-12,2326998,6418,6417,1.7,2.02,0
3793,https://www.hltv.org/matches/2326886/natus-vincere-vs-fnatic-esl-one-new-york-2018,2326886,4608,4991,1.3,3.3,0
3794,https://www.hltv.org/matches/2326487/detona-vs-wild-alienware-liga-pro-gamers-club-sep-18,2326487,8902,8895,2.6,1.46,0
3795,https://www.hltv.org/matches/2326489/imperial-vs-c4-alienware-liga-pro-gamers-club-sep-18,2326489,9455,8051,1.23,3.64,0
3796,https://www.hltv.org/matches/2326961/fam143-vs-mythic-esea-mdl-season-29-north-america,2326961,8815,5479,3.79,1.25,1
3797,https://www.hltv.org/matches/2326488/isurus-vs-furia-academy-alienware-liga-pro-gamers-club-sep-18,2326488,7653,8885,1.47,2.61,0
3798,https://www.hltv.org/matches/2326739/fam143-vs-test-takers-esea-mdl-season-29-north-america,2326739,8815,9400,2.22,1.54,1
3799,https://www.hltv.org/matches/2326832/the-mad-lads-vs-13th-hour-gfinity-spring-series-2018-north-america,2326832,9500,9501,1.28,3.54,0
3800,https://www.hltv.org/matches/2326993/complexity-vs-bravado-ecs-season-6-north-america-challenger-cup,2326993,5005,5158,1.19,4.6,0
3801,https://www.hltv.org/matches/2326995/gorilla-gang-vs-azio-ecs-season-6-north-america-challenger-cup,2326995,8880,8718,1.66,2.17,1
3802,https://www.hltv.org/matches/2326959/vault-vs-excelerate-esea-mdl-season-29-north-america,2326959,6366,9306,2.54,1.48,1
3803,https://www.hltv.org/matches/2326960/vision-vs-ethereal-esea-mdl-season-29-north-america,2326960,9227,9277,1.27,3.58,0
3804,https://www.hltv.org/matches/2326992/teamone-vs-infamous-esea-mdl-season-29-north-america,2326992,6947,9379,1.19,4.24,0
3805,https://www.hltv.org/matches/2326490/good-fellas-vs-w7m-alienware-liga-pro-gamers-club-sep-18,2326490,9429,8574,3.37,1.3,1
3806,https://www.hltv.org/matches/2326991/blight-vs-test-takers-esea-mdl-season-29-north-america,2326991,7105,9400,3.13,1.33,1
3807,https://www.hltv.org/matches/2326779/vireopro-vs-vault-esea-mdl-season-29-north-america,2326779,9161,6366,1.25,3.67,0
3808,https://www.hltv.org/matches/2326921/legacy-vs-dynasty-esea-mdl-season-29-australia,2326921,6468,9272,1.37,3.0,0
3809,https://www.hltv.org/matches/2326922/legacy-vs-paradox-esea-mdl-season-29-australia,2326922,6468,7983,1.28,3.51,0
3810,https://www.hltv.org/matches/2326999/cyberzen-vs-vici-esl-pro-league-season-8-china-closed-qualifier,2326999,6503,7606,2.3,1.63,1
3811,https://www.hltv.org/matches/2327024/ground-zero-vs-formidable-esea-mdl-season-29-australia,2327024,8536,9253,1.11,5.78,0
3812,https://www.hltv.org/matches/2326923/ex-avant-vs-chiefs-esea-mdl-season-29-australia,2326923,9476,6010,5.88,1.14,1
3813,https://www.hltv.org/matches/2327000/scarz-absolute-vs-tyloo-esl-pro-league-season-8-china-closed-qualifier,2327000,7962,4863,6.53,1.13,1
3814,https://www.hltv.org/matches/2327015/4uctohano6egky-vs-underdogs-epicenter-2018-cis-open-qualifier-2,2327015,9524,9357,1.25,3.71,1
3815,https://www.hltv.org/matches/2327016/nemiga-vs-monolith-epicenter-2018-cis-open-qualifier-2,2327016,7969,9182,1.75,2.04,1
3816,https://www.hltv.org/matches/2326887/faze-vs-nrg-esl-one-new-york-2018,2326887,6667,6673,1.32,3.32,1
3817,https://www.hltv.org/matches/2327005/spirit-vs-ence-esea-mdl-season-29-europe,2327005,7020,4869,2.56,1.47,0
3818,https://www.hltv.org/matches/2327019/north-vs-epsilon-ecs-season-6-europe-challenger-cup,2327019,7533,4688,1.12,5.89,0
3819,https://www.hltv.org/matches/2327021/lyngby-vikings-vs-squared-dust2dk-power-challenger-22,2327021,8963,7669,2.32,1.55,1
3820,https://www.hltv.org/matches/2327006/expert-vs-flow-esea-mdl-season-29-europe,2327006,9393,9427,2.09,1.69,0
3821,https://www.hltv.org/matches/2327008/ldlc-vs-sj-esea-mdl-season-29-europe,2327008,4674,8504,1.17,4.53,0
3822,https://www.hltv.org/matches/2327007/spirit-vs-tricked-esea-mdl-season-29-europe,2327007,7020,4602,2.16,1.65,1
3823,https://www.hltv.org/matches/2327011/chaos-vs-imperial-ggbet-shuffle-iem-chicago-qualifier,2327011,9085,7701,3.44,1.27,1
3824,https://www.hltv.org/matches/2327014/3dmax-vs-sj-kalashnikov-cup,2327014,4914,8504,1.26,3.55,0
3825,https://www.hltv.org/matches/2327032/wasd-vs-no-quarter-cartel-gfinity-spring-series-2018-europe,2327032,7668,8843,1.33,3.06,0
3826,https://www.hltv.org/matches/2327009/tricked-vs-x6tence-galaxy-esea-mdl-season-29-europe,2327009,4602,9481,1.37,2.97,1
3827,https://www.hltv.org/matches/2327013/winstrike-vs-forze-wesg-2018-russia-by-omen-closed-qualifier,2327013,9183,8135,3.01,1.35,1
3828,https://www.hltv.org/matches/2326944/endpoint-vs-izako-boars-thunderpick-invitational-3,2326944,7234,7681,1.61,2.21,0
3829,https://www.hltv.org/matches/2327004/sharks-vs-smoke-criminals-gfinity-spring-series-2018-europe,2327004,8113,8369,1.43,2.73,0
3830,https://www.hltv.org/matches/2327022/great-danes-vs-odense-dust2dk-power-challenger-22,2327022,8971,8010,1.39,2.79,0
3831,https://www.hltv.org/matches/2327012/tricked-vs-tempo-storm-ggbet-shuffle-iem-chicago-qualifier,2327012,4602,6118,2.19,1.63,0
