,matchId,teamAId,teamBId,kefsA,kefsB
6781,2330219,7606,7354,2.44,1.52
6782,2330220,6211,8008,1.33,3.11
6783,2330422,7865,8068,4.68,1.96
6784,2330286,5991,6619,2.12,1.66
6785,2330404,4914,6343,1.21,9.81
6786,2330423,4602,8925,1.19,4.26
6787,2330424,9214,8704,1.18,4.26
6788,2330425,9788,9754,1.33,3.27
6789,2330426,8846,8929,1.71,2.07
6790,2330287,6673,8297,1.17,4.71
6791,2330405,8481,7865,1.32,7.59
6792,2330424,6078,8704,1.14,3.98
6793,2330461,6418,6419,1.27,3.29
6794,2330434,6667,5752,1.47,2.57
6795,2330462,6417,6420,1.46,2.5
6796,2330443,5680,7983,1.52,2.42
6797,2330435,7532,5005,1.25,3.69
6798,2330468,6418,6417,1.6,2.18
6799,2330444,9747,9819,1.58,2.27
6800,2330410,7733,7344,2.69,1.43
6801,2330411,9234,9801,1.24,3.51
6802,2330445,7983,9747,1.4,2.79
6803,2330446,5680,9819,1.31,3.19
6804,2330221,7606,8008,2.85,1.38
6805,2330412,9801,7344,3.58,1.78
6806,2330413,9234,7733,1.8,1.92
6807,2330464,7969,8847,1.26,3.57
6808,2330288,5991,8297,2.19,1.64
6809,2330436,6667,5005,1.21,4.05
6810,2330484,9788,9754,1.4,2.77
6811,2330447,7983,5680,1.67,2.1
6812,2330437,5752,7532,2.19,1.64
6813,2330448,9747,7983,1.46,2.56
6814,2330491,5293,8536,3.88,1.24
6815,2330371,7517,7983,1.09,6.5
6816,2330222,7533,7606,1.15,5.0
6817,2330465,9722,9567,1.05,8.56
6818,2330223,9183,5991,1.81,1.95
6819,2330224,7606,9183,2.34,1.7
6820,2330225,7533,5991,1.17,4.46
6821,2330427,8772,8589,1.1,5.87
6822,2330428,8847,9738,1.12,5.13
6823,2330429,8305,9811,1.05,7.25
6824,2330430,8898,9809,1.03,9.44
6825,2330431,9810,9182,4.5,1.18
6826,2330432,9287,7610,1.09,6.1
6827,2330433,7969,9808,1.05,7.96
6828,2330463,7820,9748,1.11,5.54
6829,2330226,7606,7533,3.82,1.23
6830,2330438,6667,7532,1.59,2.29
6831,2330439,5752,6667,2.03,1.75
6832,2330524,6978,9176,1.39,2.87
6833,2330486,9727,7970,2.11,1.68
6834,2330510,9722,7969,1.26,3.66
6835,2330522,9085,8772,1.51,2.42
6836,2330511,4501,4674,2.5,2.79
6837,2330516,8772,8847,1.22,3.92
6838,2330517,9182,9748,1.47,2.53
6839,2330482,7681,8068,3.05,1.34
6840,2330512,4914,8637,3.71,2.21
6841,2330518,9287,7969,2.39,1.53
6842,2330513,8068,9481,3.01,2.52
6843,2330515,8305,8898,1.52,2.4
6844,2330483,4869,7718,1.29,3.33
6845,2330514,7865,4602,2.91,2.55
6846,2330472,9074,6978,4.55,1.18
6847,2330473,9074,9176,3.7,1.24
6848,2330457,7972,9800,1.23,3.82
6849,2330469,9727,9484,4.77,1.15
6850,2330449,9800,5680,3.73,1.24
6851,2330456,8738,8668,7.46,1.06
6852,2330523,7969,8898,1.42,2.69
6853,2330532,8513,8637,2.14,3.34
6854,2330508,8068,4869,3.0,1.36
6855,2330552,9182,9287,2.57,1.47
6856,2330553,8772,8305,1.68,2.12
6857,2330533,4674,9481,4.11,2.12
6858,2330500,8068,9565,3.54,1.25
6859,2330544,9458,8846,6.46,1.09
6860,2330501,5378,9565,2.71,1.42
6861,2330502,8135,7020,1.95,1.81
6862,2330503,7613,7718,2.27,1.6
6863,2330504,4674,8637,3.44,1.29
6864,2330507,8068,9393,1.71,2.09
6865,2330534,7865,8513,11.77,2.04
6866,2330545,9287,7969,2.1,1.68
6867,2330555,7681,9565,4.5,1.16
6868,2330559,8772,9287,1.68,2.04
6869,2330535,4501,4602,3.3,2.32
6870,2330525,8085,6947,4.0,1.22
6871,2330476,9799,9176,1.26,3.6
6872,2330563,5479,8084,1.39,2.88
6873,2330560,6947,9379,1.14,5.26
6874,2330554,7517,9747,1.06,6.79
6875,2330519,8536,7517,3.58,1.26
6876,2330372,9484,5680,1.45,2.64
6877,2330487,9807,8536,6.26,1.1
6878,2330415,8536,9727,1.13,5.28
6879,2330489,9821,5680,3.35,1.29
6880,2330496,8668,5293,1.11,5.66
6881,2330528,9807,8738,2.26,1.61
6882,2330492,6010,7972,1.39,2.91
6883,2330548,8297,7020,1.81,1.95
6884,2330536,8847,9567,1.44,2.64
6885,2330549,7175,9183,1.55,2.38
6886,2330556,7865,9182,1.45,2.6
6887,2330557,9085,8898,1.19,4.25
6888,2330550,6134,7898,1.75,2.04
6889,2330551,5378,6651,1.94,1.82
6890,2330538,8020,8068,5.79,1.96
6891,2330509,9085,9788,1.49,2.53
6892,2330546,8504,8305,1.61,2.23
6893,2330547,9085,9393,1.41,2.78
6894,2330573,7234,4914,4.29,1.19
6895,2330526,9379,8084,1.58,2.28
6896,2330589,6619,5699,1.05,7.76
6897,2330590,6978,9784,1.07,6.82
6898,2330591,9566,9804,1.3,3.2
6899,2330593,9386,8857,2.41,1.5
6900,2330592,7726,6978,2.19,1.6
6901,2330594,7106,9003,1.1,5.81
6902,2330595,6619,6947,1.4,2.72
6903,2330596,7106,8857,1.12,5.31
6904,2330416,7517,5293,1.21,4.05
6905,2330569,9747,8434,1.34,3.14
6906,2330310,6010,7517,1.71,2.11
6907,2330455,7983,9484,2.71,1.42
6908,2330520,6161,7970,2.8,1.4
6909,2330493,5680,7517,5.25,1.14
6910,2330494,5293,6010,4.34,1.19
6911,2330495,9750,9821,1.96,1.8
6912,2330521,9800,7983,4.64,1.17
6913,2330539,9481,8513,6.36,1.89
6914,2330566,6134,6651,2.11,1.69
6915,2330540,9393,7865,2.46,2.96
6916,2330581,9183,8637,2.0,1.71
6917,2330582,6615,6134,1.4,2.77
6918,2330583,4914,8481,3.71,1.58
6919,2330584,8135,8846,1.31,3.3
6920,2330567,8297,7175,1.78,1.98
6921,2330605,8481,6615,1.33,2.99
6922,2330558,7969,8772,2.57,1.47
6923,2330597,6947,9804,1.31,3.23
6924,2330598,6978,7106,2.55,1.47
6925,2330479,6290,8085,1.17,4.63
6926,2330480,9799,9379,1.25,3.81
6927,2330611,9781,9523,2.32,1.59
6928,2330481,6947,9523,1.31,3.24
6929,2330570,9110,9830,1.25,3.61
6930,2330571,9831,9832,2.32,1.55
6931,2330459,8504,9820,1.12,5.67
6932,2330600,9722,9567,1.05,7.85
6933,2330607,7020,9183,1.64,2.26
6934,2330541,8481,4914,2.23,3.84
6935,2330543,8481,8513,2.91,2.58
6936,2330610,6134,7898,1.53,2.41
6937,2330601,8898,7969,2.27,1.58
6938,2330603,6417,6419,3.0,1.29
6939,2330632,6615,5378,1.66,2.14
6940,2330633,7532,7020,1.43,2.69
6941,2330622,4501,7865,1.4,2.86
6942,2330624,9085,8898,1.22,3.88
6943,2330626,8504,4501,1.88,1.86
6944,2330635,9565,7898,1.14,5.18
6945,2330627,4869,7865,1.1,6.4
6946,2330662,6619,8748,1.1,6.15
6947,2330644,7532,5310,2.21,1.64
6948,2330466,4602,8305,1.83,1.89
6949,2330613,4949,9287,1.72,2.03
6950,2330614,8135,7898,1.59,2.38
6951,2330647,6615,9565,2.94,1.38
6952,2330653,9722,7666,1.28,3.47
6953,2330654,4602,7175,3.23,1.32
6954,2330655,9393,5378,2.85,1.38
6955,2330656,9120,9567,1.81,1.93
6956,2330657,7681,8572,1.44,2.64
6957,2330658,8637,6651,1.59,2.27
6958,2330673,6615,7124,1.19,4.81
6959,2330615,8772,4602,1.64,2.15
6960,2330616,9481,9788,1.54,2.38
6961,2330648,5310,9565,2.1,1.7
6962,2330690,6615,6651,1.49,2.43
6963,2330672,7726,6619,2.85,1.38
6964,2330671,6947,9799,1.52,2.42
6965,2330529,7348,9826,1.18,4.26
6966,2330599,7970,9484,3.87,1.23
6967,2330530,8460,5012,1.3,3.31
6968,2330636,9484,9807,1.09,6.44
6969,2330702,7970,5293,4.19,1.2
6970,2330641,8120,7865,1.12,5.49
6971,2330683,8305,9287,2.37,1.54
6972,2330692,4914,8513,5.11,1.97
6973,2330642,9183,9085,1.43,2.67
6974,2330700,4949,9788,3.02,1.34
6975,2330701,8135,4602,1.35,3.02
6976,2330693,9393,8481,9.39,1.87
6977,2330628,8846,9287,1.59,2.24
6978,2330698,8637,7020,2.07,1.71
6979,2330694,4914,7865,1.53,4.99
6980,2330699,8068,7718,2.24,1.6
6981,2330719,4602,7898,2.29,1.58
6982,2330629,8305,9085,2.82,1.39
6983,2330643,7613,8513,3.36,1.3
6984,2330695,4602,8068,4.61,2.01
6985,2330674,8113,9686,1.08,6.6
6986,2330675,9455,8574,1.42,2.7
6987,2330676,7653,9803,1.26,3.56
6988,2330677,4773,8902,1.8,1.93
6989,2330564,8668,7972,1.08,6.73
6990,2330637,9727,9800,1.73,2.03
6991,2330696,8536,8833,1.08,6.52
6992,2330678,7972,9727,1.23,3.88
6993,2330531,7348,8460,1.63,2.17
6994,2330645,4608,7175,1.18,4.39
6995,2330710,8513,9481,1.36,2.96
6996,2330561,8846,7898,2.74,1.42
6997,2330646,8120,7533,1.73,1.98
6998,2330715,4501,7613,3.46,2.12
6999,2330497,8135,9393,1.33,3.18
7000,2330617,8068,4688,1.61,2.21
7001,2330618,8513,9722,1.49,3.36
7002,2330711,8846,9183,3.72,1.25
7003,2330716,7865,4674,3.56,2.25
7004,2330630,9458,7969,7.89,1.06
7005,2330704,7613,9565,3.98,1.22
7006,2330452,9085,9565,4.13,1.21
7007,2330619,4914,4501,1.21,4.06
7008,2330620,7865,9214,1.82,1.93
7009,2330625,8637,9812,1.24,3.79
7010,2330717,9481,6343,1.23,8.43
7011,2330631,8504,9393,2.17,1.65
7012,2330712,8846,7898,2.23,2.41
7013,2330718,8068,8481,7.08,1.89
7014,2330744,8902,7653,1.51,2.42
7015,2330784,8513,4914,1.5,2.43
7016,2330786,9722,4501,1.46,2.67
7017,2330779,9744,6799,3.61,1.23
7018,2330780,8905,9835,2.11,1.64
7019,2330778,6800,7137,1.12,4.25
7020,2330745,8113,8574,1.28,3.3
7021,2330732,9804,6947,2.44,1.52
7022,2330733,6978,9717,1.15,4.95
7023,2330734,9176,9566,1.95,1.77
7024,2330735,6978,9379,1.24,3.81
7025,2330794,9781,8084,1.24,3.72
7026,2330736,4643,6947,3.43,1.28
7027,2330639,7517,8668,2.7,1.42
7028,2330565,7983,9750,1.19,4.25
7029,2330679,8536,9821,1.07,7.44
7030,2330748,9807,7517,9.02,1.04
7031,2330649,7175,7533,2.29,1.59
7032,2330649,7175,7533,2.29,1.59
7033,2330713,9085,8846,1.6,2.24
7034,2330650,4608,8120,1.44,2.66
7035,2330750,7533,4914,1.49,2.59
7036,2330751,6615,5995,2.2,1.64
7037,2330752,5310,8135,1.54,2.58
7038,2330753,8481,7532,1.74,2.03
7039,2330787,8068,9214,1.5,2.47
7040,2330705,7613,9085,1.41,2.75
7041,2330722,9481,4602,2.07,3.36
7042,2330706,4869,9393,1.18,4.34
7043,2330754,5995,4914,1.3,3.31
7044,2330723,8020,4674,5.04,1.93
7045,2330792,8513,9722,1.42,2.72
7046,2330775,7532,5310,2.1,1.68
7047,2330793,4688,8068,2.56,1.45
7048,2330782,8846,9393,1.95,1.8
7049,2330761,7801,9799,1.19,4.35
7050,2330762,7106,6290,2.56,1.46
7051,2330763,5991,7726,1.7,2.06
7052,2330764,9804,5005,4.41,1.18
7053,2330776,8481,8135,1.49,2.51
7054,2330746,9686,9455,4.76,1.15
7055,2330788,7137,9744,2.68,1.37
7056,2330789,6799,9835,1.15,3.96
7057,2330747,4773,9803,1.09,6.22
7058,2330791,7137,8905,1.45,2.43
7059,2330765,7801,7106,1.81,1.94
7060,2330772,7726,5005,1.73,1.99
7061,2330790,9837,6799,1.65,2.08
7062,2330737,5479,9074,1.21,4.0
7063,2330738,9784,4643,2.61,1.46
7064,2330774,5991,9804,1.35,2.95
7065,2330739,9717,8084,1.42,2.73
7066,2330740,9523,8085,1.9,1.83
7067,2330680,6161,8536,6.39,1.09
7068,2330651,7175,4608,3.34,1.3
7069,2330681,6010,6161,1.04,9.24
7070,2330682,6010,7983,1.13,5.16
7071,2330843,4914,4602,1.21,4.01
7072,2330714,9085,7898,1.86,1.88
7073,2330652,7533,4608,2.5,1.49
7074,2330724,8637,9393,1.61,4.91
7075,2330756,6615,5310,2.67,1.44
7076,2330777,5995,8135,1.6,2.23
7077,2330844,9788,8068,1.56,2.32
7078,2330725,9481,8481,4.76,1.96
7079,2330707,4674,4501,1.6,2.23
7080,2330757,7532,4914,1.48,2.55
7081,2330842,9085,8846,1.54,2.36
7082,2330726,4602,8637,4.72,2.0
7083,2330845,9214,9481,4.18,1.2
7084,2330783,9287,8305,2.3,1.57
7085,2330727,9393,7613,4.49,1.99
7086,2330758,6615,5995,2.31,1.57
7087,2330767,7801,5991,1.45,2.62
7088,2330773,5005,6290,1.83,1.91
7089,2330848,4773,8902,1.85,1.87
7090,2330849,9744,9837,3.39,1.27
7091,2330850,9835,7137,1.73,2.02
7092,2330768,7106,7726,1.51,2.44
7093,2330847,9455,8113,1.98,1.76
7094,2330851,9837,8905,1.06,7.14
7095,2330852,7137,6799,4.53,1.15
7096,2330741,5479,4643,2.5,1.48
7097,2330742,6947,9717,1.15,4.77
7098,2330769,7801,6290,1.62,2.21
7099,2330743,4643,9379,1.38,2.83
7100,2330853,6947,9566,1.39,2.76
7101,2330867,9784,9717,2.21,1.62
7102,2330795,8120,9085,1.28,3.39
7103,2330846,8135,9722,1.45,2.64
7104,2330759,4914,5995,2.65,1.44
7105,2330864,8068,9722,1.85,1.98
7106,2330731,7865,8020,2.26,3.31
7107,2330868,9287,9085,3.2,1.31
7108,2330760,7532,5995,1.37,2.94
7109,2330862,9812,7898,2.86,1.38
7110,2330730,9481,4674,1.66,4.99
7111,2330863,9812,7615,1.37,2.93
7112,2330865,4914,9214,1.34,3.08
7113,2330855,6420,6417,2.78,1.38
7114,2330796,7613,8846,1.47,2.54
7115,2330770,7106,7801,2.2,1.63
7116,2330856,6418,6417,1.54,2.28
7117,2330870,8902,8574,1.68,2.1
7118,2330873,8905,9744,2.74,1.39
7119,2330857,6419,6418,1.63,2.17
7120,2330872,9837,9835,1.15,4.81
7121,2330874,9835,9744,1.71,2.06
7122,2330875,6799,8905,1.06,7.2
7123,2330871,7653,8113,3.34,1.28
7124,2330882,9674,6297,1.32,3.19
7125,2330830,8120,9481,1.31,3.17
7126,2330866,7969,8305,2.21,1.6
7127,2330883,9840,9839,1.11,5.96
7128,2330831,9183,7865,1.29,3.4
7129,2330869,8305,9287,1.44,2.65
7130,2330880,9722,9214,1.44,2.65
7131,2330892,9674,9840,3.51,1.24
7132,2330832,8846,8513,3.11,1.33
7133,2330881,8120,9838,1.06,7.63
7134,2330896,9473,9533,4.51,1.15
7135,2330895,9837,6799,1.63,2.15
7136,2330897,7504,8560,1.1,5.96
7137,2330884,8833,9841,1.1,6.18
7138,2330612,9105,7581,3.8,1.23
7139,2330905,9674,9839,1.2,4.13
7140,2330877,9183,4602,1.49,2.5
7141,2330906,9840,9674,1.28,3.42
7142,2330833,8120,9722,1.32,3.19
7143,2330907,7719,8867,2.09,1.66
7144,2330834,9481,9085,1.55,2.35
7145,2330893,9722,4602,1.3,3.27
7146,2330901,7982,7615,1.4,2.81
7147,2330921,9845,9846,1.2,3.93
7148,2330902,5273,8504,3.92,1.22
7149,2330835,7865,7898,2.3,1.57
7150,2330899,9843,7504,5.51,1.11
7151,2330903,5273,9812,3.27,1.3
7152,2330898,9842,9533,1.19,4.24
7153,2330951,7504,9842,1.48,2.58
7154,2330885,7970,8536,4.98,1.14
7155,2330749,5680,9750,1.21,4.07
7156,2330854,9800,8668,7.66,1.06
7157,2330836,8120,8513,1.32,3.14
7158,2330934,4501,8020,1.9,4.05
7159,2330837,9722,9481,1.58,2.29
7160,2330908,8135,9812,1.18,4.83
7161,2330909,9085,4501,1.48,2.5
7162,2330910,9788,7020,2.25,1.59
7163,2330911,9788,8481,3.28,1.3
7164,2330949,5579,6762,4.75,1.17
7165,2330912,7681,8135,3.79,1.24
7166,2330950,9812,4914,3.41,1.29
7167,2330467,8481,8637,1.54,2.37
7168,2330838,7613,7898,2.23,1.6
7169,2330858,9684,9724,1.27,3.45
7170,2330859,8574,9803,1.06,7.12
7171,2330969,6799,9742,1.2,4.21
7172,2330970,9744,9835,1.72,2.01
7173,2330475,9784,8085,1.84,1.93
7174,2330887,5293,5680,1.39,2.76
7175,2330964,9722,8305,1.32,3.14
7176,2330965,7865,9085,2.95,1.36
7177,2330935,8637,4914,2.48,2.9
7178,2330913,5378,4501,1.56,2.33
7179,2330916,8481,9393,1.19,4.31
7180,2330936,7865,4501,3.76,2.09
7181,2330966,9481,7613,2.19,1.63
7182,2330915,8068,4674,1.46,2.56
7183,2330922,4602,7898,1.75,2.01
7184,2330917,5378,9812,1.43,2.66
7185,2330919,8068,9788,1.74,2.01
7186,2330937,6343,9393,7.23,1.87
7187,2330841,8513,9722,1.66,2.14
7188,2330938,8020,8637,9.6,2.06
7189,2330860,8902,9213,1.52,2.39
7190,2330861,4773,9418,1.07,6.42
7191,2330972,6290,8038,1.2,3.92
7192,2330975,9743,7137,1.54,2.31
7193,2330923,9566,9074,1.2,4.09
7194,2330976,6630,9837,5.98,1.09
7195,2330924,6978,9781,1.29,3.26
7196,2330925,9717,9566,3.82,1.22
7197,2330886,8668,9821,1.03,10.07
7198,2330889,9807,9727,2.1,1.67
7199,2330890,9484,6161,1.09,6.37
7200,2330891,9750,7517,7.04,1.08
7201,2330962,5680,6010,7.46,1.06
7202,2330888,7972,7517,5.77,1.11
7203,2330963,9484,6010,4.34,1.18
7204,2330797,6211,8120,2.16,1.67
7205,2330798,4991,7606,1.23,4.11
7206,2330799,4863,9565,3.17,1.33
7207,2330800,5752,8008,1.25,3.77
7208,2330939,7613,8637,3.7,2.21
7209,2330801,4869,7020,1.35,3.16
7210,2330802,5995,6094,1.5,2.55
7211,2330703,8637,7718,2.01,1.72
7212,2330940,9393,9481,4.18,2.03
7213,2330803,8297,4411,2.69,1.45
7214,2330804,9183,6673,3.62,1.28
7215,2330977,4914,6762,1.29,3.35
7216,2330980,9085,4674,1.35,2.98
7217,2330709,9085,9812,1.5,2.48
7218,2330978,5273,7187,3.1,1.33
7219,2330981,7613,4688,1.37,2.91
7220,2330169,8068,4914,3.82,2.11
7221,2330805,6094,7020,1.9,1.81
7222,2330807,8120,8297,1.48,2.55
7223,2330808,4991,9183,1.36,3.02
7224,2330979,9838,7898,6.84,1.08
7225,2330941,4602,8481,8.13,2.07
7226,2330982,7718,9812,1.26,3.59
7227,2330809,5752,4863,1.56,2.36
7228,2330810,4869,5995,1.48,2.58
7229,2330983,9803,9724,1.57,2.29
7230,2330811,4411,6211,1.43,2.78
7231,2330812,6673,7606,1.27,3.59
7232,2330956,6010,7517,1.63,2.18
7233,2330957,5293,9747,1.19,4.18
7234,2330953,6161,9750,1.57,2.29
7235,2330958,9484,9848,1.2,4.14
7236,2330954,9848,9821,1.1,5.82
7237,2330959,8536,5680,1.46,2.54
7238,2330955,9727,9848,3.18,1.31
7239,2330813,5995,8120,1.74,2.01
7240,2330814,9565,6094,1.47,2.56
7241,2330815,5752,7606,1.35,3.06
7242,2330816,4411,9183,1.39,2.86
7243,2330942,7613,4674,1.79,4.14
7244,2330817,4869,6211,1.35,3.05
7245,2330819,4991,8008,1.34,3.14
7246,2330499,5378,9788,1.44,2.65
7247,2330729,8068,7865,1.77,4.26
7248,2330988,7681,4688,1.84,1.9
7249,2330994,8135,7898,1.37,2.93
7250,2330818,6673,4863,1.46,2.58
7251,2330820,7020,8297,1.81,1.92
7252,2330989,9085,7718,2.47,1.49
7253,2330990,8135,8481,2.06,1.7
7254,2330995,7982,5579,1.92,1.88
7255,2330708,7681,9812,1.61,2.23
7256,2330991,7613,4501,1.42,2.75
7257,2330996,7898,8504,1.56,2.32
7258,2330943,4602,6343,1.44,6.37
7259,2330997,9743,9837,2.97,1.35
7260,2330930,4643,9074,1.19,4.33
7261,2330998,6630,7137,1.8,1.92
7262,2330931,9717,6290,4.66,1.16
7263,2331010,6947,9781,1.3,3.25
7264,2330932,9379,8038,2.74,1.37
7265,2331009,4643,8084,1.31,3.19
7266,2330933,6978,9523,1.33,3.13
7267,2330821,9565,7606,1.3,3.27
7268,2330944,8513,4674,1.49,5.38
7269,2330822,4863,8120,1.61,2.22
7270,2330992,5378,7718,1.83,1.9
7271,2330945,6343,8513,15.8,2.99
7272,2330993,4674,5378,2.28,1.58
7273,2331005,4914,5273,1.18,4.28
7274,2330946,8020,4914,8.56,2.17
7275,2331006,5273,7615,1.74,2.01
7276,2330823,4869,9183,1.26,3.51
7277,2331001,6420,6417,2.84,1.36
7278,2331007,7898,7187,1.49,2.51
7279,2331002,6418,6420,1.67,2.18
7280,2331003,6419,6420,1.43,2.5
7281,2331027,8637,9812,1.22,3.88
7282,2331028,9393,4501,1.98,1.77
7283,2330824,4411,6094,1.34,3.06
7284,2331029,9812,4501,2.6,1.43
7285,2331030,8637,9393,1.22,3.98
7286,2330825,5995,4991,2.27,1.58
7287,2330878,8369,8572,2.0,1.72
7288,2330826,5752,8297,1.46,2.65
7289,2330879,9817,8248,2.26,1.58
7290,2331032,7517,9747,1.04,8.32
7291,2330987,5293,9807,1.11,5.52
7292,2330827,4411,7606,1.35,3.02
7293,2331038,9788,8846,2.01,1.74
7294,2331039,8135,7234,1.13,5.36
7295,2331040,9020,9698,3.97,1.22
7296,2331041,7718,7020,1.79,1.95
7297,2330828,5995,4863,1.82,1.92
7298,2331037,8369,8248,2.06,1.7
7299,2331082,8135,8846,1.23,3.77
7300,2331083,7718,9020,1.1,5.5
7301,2330829,5752,9183,1.62,2.2
7302,2331035,9838,5579,1.7,2.11
7303,2331084,9850,9784,7.1,1.07
7304,2331085,9851,9379,7.2,1.06
7305,2331086,9785,9849,1.29,3.19
7306,2331087,8085,9003,1.32,3.24
7307,2331106,8085,9849,1.67,2.11
7308,2331105,9379,9784,2.1,1.69
7309,2331012,9750,9484,7.35,1.06
7310,2331000,8668,9484,1.31,3.24
7311,2331033,9848,9807,1.07,7.0
7312,2331097,7613,9085,1.47,2.55
7313,2331089,8481,8637,2.09,3.4
7314,2331090,8481,4602,1.59,5.04
7315,2331103,9812,6134,2.77,1.41
7316,2331091,4674,8068,4.64,1.95
7317,2331094,7681,7718,3.86,1.23
7318,2331104,5273,6762,6.39,1.09
7319,2330705,9855,9085,1.33,2.83
7320,2331098,9481,7865,1.33,3.11
7321,2331092,8513,4602,1.72,4.36
7322,2330985,9684,8574,2.08,1.69
7323,2330999,6799,9742,1.13,4.83
7324,2330986,8902,9418,1.11,5.71
7325,2331013,9821,9800,2.32,1.56
7326,2331014,7972,9750,1.17,4.38
7327,2331034,5680,7972,1.68,2.09
7328,2331101,9085,9722,3.34,1.29
7329,2331132,8481,4501,1.41,6.39
7330,2331099,7865,8846,2.78,1.4
7331,2331133,9393,6343,1.27,6.92
7332,2331116,4674,9812,1.44,2.66
7333,2331134,4501,8513,7.28,1.93
7334,2330505,9855,8068,1.9,1.84
7335,2331100,8846,9481,1.69,2.11
7336,2331149,9812,8481,3.77,1.22
7337,2331135,8513,9393,1.51,5.19
7338,2331140,7898,6134,2.15,1.65
7339,2331140,7898,9862,2.1,1.64
7340,2331088,9837,6630,1.09,5.94
7341,2331147,9842,9853,1.05,8.42
7342,2331148,8574,8902,1.63,2.16
7343,2331150,9861,5479,7.49,1.04
7344,2331151,9805,9860,1.2,3.91
7345,2331152,8084,9520,1.18,4.22
7346,2331153,8038,9850,1.04,7.37
7347,2331108,6978,9566,1.56,2.27
7348,2331031,9566,9799,1.8,1.92
7349,2331145,9843,7504,6.31,1.08
7350,2331163,8038,8084,1.2,3.59
7351,2330381,7517,7970,1.03,10.34
7352,2331011,8668,8536,1.14,4.94
7353,2331015,9848,6161,1.29,3.31
7354,2331036,5293,9800,1.03,8.8
7355,2331143,9821,6010,10.93,1.02
7356,2331016,9807,6010,10.13,1.03
7357,2331017,8536,5293,1.69,2.06
7358,2331042,4869,6211,1.78,2.02
7359,2331043,7532,9565,1.83,1.96
7360,2331044,4608,5995,1.54,2.45
7361,2331045,6667,5310,1.5,2.58
7362,2330366,7613,9481,2.05,3.17
7363,2331046,6673,4411,1.52,2.52
7364,2331047,5973,8120,1.27,3.72
7365,2331048,9215,5752,1.38,3.01
7366,2331049,6665,5005,1.09,7.23
7367,2331117,4674,9855,2.2,1.62
7368,2331119,8637,4688,1.36,2.96
7369,2331155,9862,8135,2.74,1.4
7370,2331120,7718,9788,1.44,2.67
7371,2331122,8068,8637,2.32,1.56
7372,2331156,8513,7898,1.4,2.78
7373,2331050,4869,5310,1.5,2.51
7374,2330562,8135,7674,1.12,5.37
7375,2331052,6673,8120,1.52,2.49
7376,2331053,9215,5005,1.28,3.56
7377,2331054,4608,9565,1.52,2.51
7378,2331055,6667,6211,1.49,2.62
7379,2331158,9864,8637,5.19,1.13
7380,2331159,9214,9567,1.24,3.74
7381,2331160,9706,4688,3.92,1.22
7382,2331161,9863,7969,3.14,1.33
7383,2331056,5973,4411,1.38,3.02
7384,2331057,6665,5752,1.19,4.56
7385,2331164,8902,9013,1.08,6.64
7386,2331165,9859,8574,5.99,1.09
7387,2331170,9743,6799,2.62,1.43
7388,2331166,7653,8735,1.12,5.49
7389,2331004,8085,8038,4.32,1.18
7390,2331167,9455,9858,1.06,7.71
7391,2330477,6947,9799,1.85,1.9
7392,2331175,9379,8038,3.19,1.31
7393,2331019,8536,9747,1.19,4.19
7394,2331020,5680,9484,2.88,1.37
7395,2331018,6161,9727,1.42,2.7
7396,2331021,9866,5293,1.35,2.93
7397,2331022,9848,6010,5.27,1.13
7398,2331058,9215,5995,1.7,2.15
7399,2331059,6667,8120,1.58,2.51
7400,2331060,9565,5752,1.65,2.25
7401,2331061,4411,5310,1.69,2.19
7402,2331062,6665,6211,1.09,6.68
7403,2331063,4869,7532,1.7,2.13
7404,2331138,9481,8637,4.19,2.02
7405,2331131,4688,7718,2.88,1.38
7406,2331121,9812,9393,2.78,1.4
7407,2331124,8637,5378,1.7,2.06
7408,2331139,8481,8068,1.69,4.05
7409,2331125,8135,5378,1.59,2.28
7410,2331126,7681,9788,1.88,1.86
7411,2331168,9862,8513,2.8,1.4
7412,2331064,6673,5005,1.16,5.13
7413,2331065,5973,4608,1.6,2.29
7414,2331127,9855,9812,1.46,2.59
7415,2331128,4501,9393,1.88,1.85
7416,2331154,4914,8020,1.49,5.12
7417,2331172,9838,9679,5.27,1.17
7418,2331173,8637,9567,1.12,5.35
7419,2331174,4688,7969,1.58,2.26
7420,2331169,9862,7615,1.18,4.37
7421,2331102,7865,8513,4.47,1.17
7422,2331176,9859,9013,2.38,1.52
7423,2331146,9857,9340,1.59,2.25
7424,2331171,9744,9837,3.75,1.24
7425,2331177,8735,9858,1.28,3.35
7426,2331178,8574,8902,2.21,1.6
7427,2331180,8038,5479,1.6,2.26
7428,2331111,9717,8038,5.8,1.1
7429,2331144,9533,9852,1.17,4.44
7430,2331179,9455,7653,2.08,1.69
7431,2331181,9784,8084,1.27,3.47
7432,2331113,9176,8084,1.33,3.12
7433,2331114,4643,9523,1.39,2.82
7434,2331197,7024,7092,2.06,1.75
7435,2331198,9545,7606,3.2,1.3
7436,2331066,6211,9565,1.88,1.88
7437,2331199,7606,7092,1.46,3.0
7438,2331067,4608,8120,1.44,2.72
7439,2331190,8513,9812,1.34,3.04
7440,2331068,9215,4411,1.77,2.03
7441,2331187,6418,6417,1.5,2.43
7442,2331191,5579,9812,5.06,1.15
7443,2331188,6420,6418,2.84,1.33
7444,2331189,6419,6418,1.36,2.79
7445,2331194,6799,9837,1.34,2.97
